timestamp,user,action,file_path,ip_address,is_honeyfil,process_name,pid,operation,result,detail
2025-11-25T22:03:04,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy,192.168.1.203,false,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:04,unknown.user,list,C:\Users\Public\Desktop\SensitiveDocs_copy,192.168.1.203,false,Explorer.EXE,4736,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, 1: ., 2: .., 3: Confidential-Report.docx, 4: Confidential-Report.txt, 5: credentials.txt, 6: SensitiveDocs"
2025-11-25T22:03:05,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs,192.168.1.203,false,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:05,unknown.user,list,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs,192.168.1.203,false,Explorer.EXE,4736,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, 1: ., 2: .., 3: Confidential-Report.docx, 4: Confidential-Report.txt, 5: credentials.txt"
2025-11-25T22:03:05,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs,192.168.1.203,false,Explorer.EXE,4736,ReadFile,SUCCESS,"Offset: 0, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Normal"
2025-11-25T22:03:08,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Read Data, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:08,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,ReadFile,SUCCESS,"Offset: 0, Length: 1024, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:09,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,cmd.exe,7821,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:09,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,cmd.exe,7821,ReadFile,SUCCESS,"Offset: 0, Length: 1024, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:10,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Read Data, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:10,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,Explorer.EXE,4736,ReadFile,SUCCESS,"Offset: 0, Length: 8192, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:11,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,WINWORD.EXE,8234,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:11,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,WINWORD.EXE,8234,ReadFile,SUCCESS,"Offset: 0, Length: 16384, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:12,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Read Data, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:12,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,Explorer.EXE,4736,ReadFile,SUCCESS,"Offset: 0, Length: 2048, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:13,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,notepad.exe,8421,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:13,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,notepad.exe,8421,ReadFile,SUCCESS,"Offset: 0, Length: 2048, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:15,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,powershell.exe,8634,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:15,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,powershell.exe,8634,ReadFile,SUCCESS,"Offset: 0, Length: 1024, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:16,unknown.user,write,C:\Temp\exfil_data.zip,192.168.1.203,false,powershell.exe,8634,WriteFile,SUCCESS,"Offset: 0, Length: 32768, I/O Flags: Write Through, Priority: High"
2025-11-25T22:03:18,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:18,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:19,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:20,unknown.user,list,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs,192.168.1.203,false,Explorer.EXE,4736,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, Filter: credentials.txt, 2: credentials.txt"
2025-11-25T22:03:21,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:22,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,ReadFile,SUCCESS,"Offset: 0, Length: 1024, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:23,unknown.user,list,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs,192.168.1.203,false,Explorer.EXE,4736,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, Filter: Confidential-Report.docx, 2: Confidential-Report.docx"
2025-11-25T22:03:24,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:25,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,Explorer.EXE,4736,ReadFile,SUCCESS,"Offset: 0, Length: 8192, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:26,unknown.user,list,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs,192.168.1.203,false,Explorer.EXE,4736,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, Filter: Confidential-Report.txt, 2: Confidential-Report.txt"
2025-11-25T22:03:27,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:28,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,Explorer.EXE,4736,ReadFile,SUCCESS,"Offset: 0, Length: 2048, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:30,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:31,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:32,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:33,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,cmd.exe,7821,CreateFile,SUCCESS,"Desired Access: Read Data, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:33,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,cmd.exe,7821,ReadFile,SUCCESS,"Offset: 0, Length: 1024, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:35,unknown.user,write,C:\Temp\exfil_data.zip,192.168.1.203,false,powershell.exe,8634,WriteFile,SUCCESS,"Offset: 32768, Length: 16384, I/O Flags: Write Through, Priority: High"
2025-11-25T22:03:36,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:37,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,WINWORD.EXE,8234,ReadFile,SUCCESS,"Offset: 8192, Length: 8192, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:38,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:39,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,notepad.exe,8421,ReadFile,SUCCESS,"Offset: 2048, Length: 1024, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:40,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:41,unknown.user,read,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,powershell.exe,8634,ReadFile,SUCCESS,"Offset: 0, Length: 1024, I/O Flags: Non-cached, Priority: High"
2025-11-25T22:03:42,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:43,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.docx,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:44,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\Confidential-Report.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
2025-11-25T22:03:45,unknown.user,write,C:\Temp\exfil_data.zip,192.168.1.203,false,powershell.exe,8634,WriteFile,SUCCESS,"Offset: 49152, Length: 8192, I/O Flags: Write Through, Priority: High"
2025-11-25T22:03:46,unknown.user,list,C:\Users\Public\Desktop\SensitiveDocs_copy,192.168.1.203,false,Explorer.EXE,4736,QueryDirectory,SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, 1: ., 2: .., 3: Confidential-Report.docx, 4: Confidential-Report.txt, 5: credentials.txt, 6: SensitiveDocs"
2025-11-25T22:03:47,unknown.user,open,C:\Users\Public\Desktop\SensitiveDocs_copy\SensitiveDocs\credentials.txt,192.168.1.203,true,Explorer.EXE,4736,CreateFile,SUCCESS,"Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
